model_set,model,year_id,location_id,abbreviation,state_name,state,region,division,population,pc,pc_lower,pc_upper,fr,fr_upper,fr_lower,aroc,aroc_yrs
Payer,Medicare,2019,554,NM,New Mexico,35,West,Mountain,2150306.38845571,2015.94315339183,1821.82797625152,2218.96271731915,0.219163013555208,0.238568711098644,0.199784904647868,0.0423151353118671,2013-2019
toc,Skilled nursing,2019,554,NM,New Mexico,35,West,Mountain,2150306.38845571,329.868387525077,284.020665498243,381.171763438508,0.0358643577520815,0.041184766155038,0.0309525456495209,0.0138122687685864,2013-2019
Payer,OOP,2019,554,NM,New Mexico,35,West,Mountain,2150306.38845571,2412.81151251452,2195.44569007401,2636.65898740499,0.262315292879764,0.283697358671177,0.240372479601332,0.022829603995703,2013-2019
toc,Other professional,2019,554,NM,New Mexico,35,West,Mountain,2150306.38845571,340.667156792872,318.128111188866,363.603114849375,0.0370375662110141,0.0389951511226641,0.0350817193905515,0.0302530193047075,2013-2019
toc,Other,2019,554,NM,New Mexico,35,West,Mountain,2150306.38845571,704.128788532874,560.51604170469,842.193277063677,0.076544064126914,0.091770983133827,0.0616513899035831,0.0236981525062541,2013-2019
toc,Pharmaceuticals,2019,554,NM,New Mexico,35,West,Mountain,2150306.38845571,971.603863914713,859.661081827628,1092.50773918388,0.105629678001988,0.11724927084625,0.093866621749365,0.0480320651434743,2013-2019
toc,Physician/clinical services,2019,554,NM,New Mexico,35,West,Mountain,2150306.38845571,1953.6634788161,1820.58046654914,2091.32702833046,0.212407319217994,0.224285313228914,0.200079526005955,0.0224678987629849,2013-2019
Payer,Private,2019,554,NM,New Mexico,35,West,Mountain,2150306.38845571,2470.43885441019,1898.33774317162,3077.56334345602,0.268593998383086,0.334700608248066,0.206699211485454,0.0163218087994259,2013-2019
Aggregate,Aggregate,2019,555,NY,New York,36,Northeast,Middle Atlantic,20384198.7035915,11903.3873309135,11656.0153309135,12150.7593309135,,,,0.0241116448842338,2013-2019
toc,Dental,2019,555,NY,New York,36,Northeast,Middle Atlantic,20384198.7035915,406.034612878934,394.1637620032,417.233393533896,0.0341107904249378,0.0350481087884671,0.0331204750689024,0.0063707912744333,2013-2019
toc,Home health,2019,555,NY,New York,36,Northeast,Middle Atlantic,20384198.7035915,646.556393854027,609.325447235272,682.683703636098,0.0543169382582954,0.0573399217143486,0.0513722008719844,0.0477693919663313,2013-2019
toc,Hospital,2019,555,NY,New York,36,Northeast,Middle Atlantic,20384198.7035915,4529.8973905397,4453.37701155219,4608.12998436771,0.380555499040633,0.386639861298103,0.374448108481907,0.0269127269495553,2013-2019
Payer,Medicaid,2019,555,NY,New York,36,Northeast,Middle Atlantic,20384198.7035915,3013.76843681785,2811.46255441748,3205.92460253304,0.253186162178318,0.268646539556569,0.236331897328897,0.0138586364694864,2013-2019
Payer,Medicare,2019,555,NY,New York,36,Northeast,Middle Atlantic,20384198.7035915,2602.90855159833,2464.42319408069,2740.97772079476,0.218669328998597,0.230247905773987,0.207078932890835,0.0317197515546814,2013-2019
toc,Skilled nursing,2019,555,NY,New York,36,Northeast,Middle Atlantic,20384198.7035915,665.407446603302,628.166486019792,700.845700305647,0.0559006282398197,0.0588377852420054,0.0527686445011684,-0.00339631752214886,2013-2019
Payer,OOP,2019,555,NY,New York,36,Northeast,Middle Atlantic,20384198.7035915,2563.66100489309,2014.93161089925,3099.05342332904,0.21537385307184,0.261214382192957,0.169691774732061,0.0462011358761238,2013-2019
toc,Other professional,2019,555,NY,New York,36,Northeast,Middle Atlantic,20384198.7035915,375.455883624272,352.527043587203,398.425108705902,0.0315418249742682,0.0334728927464662,0.0296137022298961,0.0285221338200443,2013-2019
toc,Other,2019,555,NY,New York,36,Northeast,Middle Atlantic,20384198.7035915,1295.27281942124,1151.60097857351,1445.95622014659,0.108815860093359,0.121604601492899,0.096627325007738,0.0192199194930478,2013-2019
toc,Pharmaceuticals,2019,555,NY,New York,36,Northeast,Middle Atlantic,20384198.7035915,1785.07314208941,1600.98605392507,1970.64517733726,0.149962416604803,0.165364373695284,0.134684120726974,0.0385753505810529,2013-2019
toc,Physician/clinical services,2019,555,NY,New York,36,Northeast,Middle Atlantic,20384198.7035915,2195.97140575877,2121.25010374973,2268.08823465314,0.184482864230022,0.190516037460564,0.178344408101976,0.0155798127582794,2013-2019
Payer,Private,2019,555,NY,New York,36,Northeast,Middle Atlantic,20384198.7035915,3719.03407958239,3058.76960863492,4359.00312041222,0.312437098386872,0.365761131107504,0.256286873914297,0.013594123221331,2013-2019
Aggregate,Aggregate,2019,556,NC,North Carolina,37,South,South Atlantic,10521702.4198136,8715.66399708331,8468.16899708331,8963.15899708331,,,,0.0203884896981998,2013-2019
toc,Dental,2019,556,NC,North Carolina,37,South,South Atlantic,10521702.4198136,408.828903298017,390.832620192059,426.697569961898,0.0469072989828153,0.0489518863132865,0.0450782397413376,0.0107088388487384,2013-2019
toc,Home health,2019,556,NC,North Carolina,37,South,South Atlantic,10521702.4198136,240.33830905924,198.718082052879,284.20257684009,0.0275756729933847,0.032651163098147,0.0228047247638962,0.0212910680526288,2013-2019
toc,Hospital,2019,556,NC,North Carolina,37,South,South Atlantic,10521702.4198136,3397.31459210091,3250.02712417643,3557.59739241434,0.389799979697564,0.407929015951174,0.373544263184822,0.0239568053196342,2013-2019
Payer,Medicaid,2019,556,NC,North Carolina,37,South,South Atlantic,10521702.4198136,1374.85997980897,1182.26487104692,1567.32384092533,0.157749899458362,0.179875537675867,0.135751902325843,0.0161669070905901,2013-2019
Payer,Medicare,2019,556,NC,North Carolina,37,South,South Atlantic,10521702.4198136,2221.49190007492,1989.90930538838,2444.22334847852,0.254883279419214,0.281143174826938,0.228320743004224,0.0262255991461442,2013-2019
toc,Skilled nursing,2019,556,NC,North Carolina,37,South,South Atlantic,10521702.4198136,495.055085005335,475.752496006824,512.207150315694,0.0568007668879771,0.058716567282404,0.0547586109752081,0.000489243453853261,2013-2019
Payer,OOP,2019,556,NC,North Carolina,37,South,South Atlantic,10521702.4198136,2435.64816030973,1900.44826409998,2909.79529940361,0.279452447723396,0.333565560072542,0.218453481250812,0.0118064978296288,2013-2019
toc,Other professional,2019,556,NC,North Carolina,37,South,South Atlantic,10521702.4198136,273.914685245092,256.331665158721,292.075519997832,0.0314278440611096,0.0334306209608103,0.0294203289895922,0.0270740591329488,2013-2019
toc,Other,2019,556,NC,North Carolina,37,South,South Atlantic,10521702.4198136,501.894851209241,224.422636819108,794.388822237138,0.0575821763824796,0.091153509435793,0.0258218553851406,0.00979078370131514,2013-2019
toc,Pharmaceuticals,2019,556,NC,North Carolina,37,South,South Atlantic,10521702.4198136,1542.38649339082,1401.65582759449,1669.36518451786,0.176968394754048,0.191526897383844,0.160360700128025,0.0354626476502524,2013-2019
toc,Physician/clinical services,2019,556,NC,North Carolina,37,South,South Atlantic,10521702.4198136,1878.52824489722,1776.738887264,1979.01263264289,0.215533839646287,0.226672065646353,0.203859576677195,0.0141047967410872,2013-2019
Payer,Private,2019,556,NC,North Carolina,37,South,South Atlantic,10521702.4198136,2664.528757812,2381.70240296334,2926.27295036405,0.305716219235872,0.335463216694096,0.273270362440939,0.0247523503544183,2013-2019
Aggregate,Aggregate,2019,557,ND,North Dakota,38,Midwest,West North Central,778768.97954141,12373.0583298485,11198.8233298485,13547.2933298485,,,,0.025155454931979,2013-2019
toc,Dental,2019,557,ND,North Dakota,38,Midwest,West North Central,778768.97954141,512.377526406278,468.776959549823,559.628584210367,0.041411398903795,0.0434523247518788,0.0394178103526621,0.0142692602893937,2013-2019
toc,Home health,2019,557,ND,North Dakota,38,Midwest,West North Central,778768.97954141,93.1785766138331,67.6598628253447,120.958678235336,0.00752955963387994,0.00946998025650892,0.00550699109383352,0.025729335547088,2013-2019
toc,Hospital,2019,557,ND,North Dakota,38,Midwest,West North Central,778768.97954141,5749.13245789799,5227.31369751013,6368.58288992758,0.46465680027662,0.493845311506919,0.435749445947232,0.0309669850971877,2013-2019
Payer,Medicaid,2019,557,ND,North Dakota,38,Midwest,West North Central,778768.97954141,2014.99301948638,1463.98770355253,2577.8341250069,0.162856775320302,0.205054325980792,0.118422209959677,0.0871532919058642,2013-2019
Payer,Medicare,2019,557,ND,North Dakota,38,Midwest,West North Central,778768.97954141,2009.03304801275,1455.60793499125,2575.00110653473,0.16236226255,0.204497266656584,0.120252776155931,0.0344756174279208,2013-2019
toc,Skilled nursing,2019,557,ND,North Dakota,38,Midwest,West North Central,778768.97954141,868.050794609248,790.028863983217,952.880548993413,0.070156037419332,0.0739371206033206,0.0661781263791504,0.0084824841213258,2013-2019
Payer,OOP,2019,557,ND,North Dakota,38,Midwest,West North Central,778768.97954141,4408.19356965292,4047.16540413661,4806.14756588966,0.356293294859233,0.373961084764226,0.339640609170936,0.013617269044456,2013-2019
toc,Other professional,2019,557,ND,North Dakota,38,Midwest,West North Central,778768.97954141,330.572547383328,276.202318610321,391.605142078184,0.0267183857443086,0.0309711663271895,0.0225137913766775,0.0294945379016784,2013-2019
toc,Other,2019,557,ND,North Dakota,38,Midwest,West North Central,778768.97954141,1222.92207575572,1084.33783382166,1365.38092193379,0.0988368103331254,0.107295250658259,0.0898179498247389,0.0255632676389783,2013-2019
toc,Pharmaceuticals,2019,557,ND,North Dakota,38,Midwest,West North Central,778768.97954141,1493.17491238635,1112.70822766691,1864.11047813297,0.120638476561343,0.147435060773624,0.0919746623780168,0.0296013688238794,2013-2019
toc,Physician/clinical services,2019,557,ND,North Dakota,38,Midwest,West North Central,778768.97954141,2097.36485869265,1881.28367751757,2318.67979339349,0.169500172876564,0.181793903643702,0.157393849890777,0.0153773853268029,2013-2019
Payer,Private,2019,557,ND,North Dakota,38,Midwest,West North Central,778768.97954141,3948.74612626872,3218.41608299443,4704.99596346788,0.319166970660165,0.377565298266438,0.262717195990979,0.00931120964778986,2013-2019
Aggregate,Aggregate,2019,558,OH,Ohio,39,Midwest,East North Central,11948844.2554353,10581.0371063316,10467.5061063316,10694.5681063316,,,,0.0258633593255069,2013-2019
toc,Dental,2019,558,OH,Ohio,39,Midwest,East North Central,11948844.2554353,361.549384408913,296.599224241353,427.979095307019,0.0341691398362193,0.0402552117065418,0.0279403601877985,0.00799267352646749,2013-2019
toc,Home health,2019,558,OH,Ohio,39,Midwest,East North Central,11948844.2554353,319.617649985758,299.323482604442,340.97380796006,0.0302068365664674,0.0322211668455704,0.0282590378431602,0.0254989641445342,2013-2019
toc,Hospital,2019,558,OH,Ohio,39,Midwest,East North Central,11948844.2554353,4739.7401569072,4594.33021492746,4893.91731576833,0.447945607036606,0.460092380208927,0.43572320692991,0.0287108983299023,2013-2019
Payer,Medicaid,2019,558,OH,Ohio,39,Midwest,East North Central,11948844.2554353,1859.04355799406,1715.27665958938,2003.98268005831,0.175697334008167,0.188447920678204,0.162853830121302,0.0357969914148564,2013-2019
Payer,Medicare,2019,558,OH,Ohio,39,Midwest,East North Central,11948844.2554353,2504.5275964627,2331.29337225148,2692.50910959475,0.23670330334862,0.252951458379336,0.22031395986618,0.0279765752145769,2013-2019
toc,Skilled nursing,2019,558,OH,Ohio,39,Midwest,East North Central,11948844.2554353,644.81255123644,610.915162175948,679.685966412222,0.0609400073211889,0.0640169055201603,0.0577620494965297,-0.00359053405480358,2013-2019
Payer,OOP,2019,558,OH,Ohio,39,Midwest,East North Central,11948844.2554353,2964.67379044539,2519.08241221536,3416.86006711833,0.280188281991171,0.32255552714552,0.238929636996115,0.0270935247841577,2013-2019
toc,Other professional,2019,558,OH,Ohio,39,Midwest,East North Central,11948844.2554353,283.713061170484,272.343259690427,296.250016703258,0.0268130922359877,0.0278842813442268,0.0258584217271334,0.0261640158205059,2013-2019
toc,Other,2019,558,OH,Ohio,39,Midwest,East North Central,11948844.2554353,830.682302434529,759.519595516734,899.609629989132,0.0785066165287802,0.085087744193915,0.0719411604064834,0.0383062823755966,2013-2019
toc,Pharmaceuticals,2019,558,OH,Ohio,39,Midwest,East North Central,11948844.2554353,1304.03642974836,1168.43031878729,1431.78165780098,0.123239954425953,0.135107191539141,0.110319316358267,0.0394353391411495,2013-2019
toc,Physician/clinical services,2019,558,OH,Ohio,39,Midwest,East North Central,11948844.2554353,2103.2804718403,2019.18696801298,2189.08638358598,0.198777811414394,0.205662741655107,0.191658471565936,0.0206656757862378,2013-2019
Payer,Private,2019,558,OH,Ohio,39,Midwest,East North Central,11948844.2554353,3255.5754533314,2885.39048853377,3652.94317054026,0.307676646402112,0.34485932720654,0.272827058438861,0.0180096843036883,2013-2019
Aggregate,Aggregate,2019,559,OK,Oklahoma,40,South,West South Central,4006153.68764589,9428.75636323387,9283.45736323387,9574.05536323387,,,,0.0261713203801899,2013-2019
toc,Dental,2019,559,OK,Oklahoma,40,South,West South Central,4006153.68764589,395.509381822332,375.278994016114,415.456823734927,0.0419475325953238,0.0438788783547169,0.0399130348191568,0.0109756230569302,2013-2019
toc,Home health,2019,559,OK,Oklahoma,40,South,West South Central,4006153.68764589,241.878520856687,138.976317938919,345.052263325801,0.0256534367341441,0.0364928523301814,0.0148867098213253,0.0136296419239514,2013-2019
toc,Hospital,2019,559,OK,Oklahoma,40,South,West South Central,4006153.68764589,3958.31956284542,3719.0379199961,4193.81577498812,0.419814897772567,0.443790885774613,0.396034140145276,0.0317405548113674,2013-2019
Payer,Medicaid,2019,559,OK,Oklahoma,40,South,West South Central,4006153.68764589,1396.52267124239,1174.3724602046,1621.71634606849,0.148109029626852,0.171537730063828,0.124919029734794,0.00837902603531759,2013-2019
Payer,Medicare,2019,559,OK,Oklahoma,40,South,West South Central,4006153.68764589,2338.85397135084,2161.81153589109,2516.58539442981,0.248056650288812,0.265005516199642,0.230262003449478,0.0343610285048286,2013-2019
toc,Skilled nursing,2019,559,OK,Oklahoma,40,South,West South Central,4006153.68764589,457.883904482855,428.493783364224,489.066939417606,0.0485624327685165,0.0515904039643466,0.0455943291184032,0.0068884377574634,2013-2019
Payer,OOP,2019,559,OK,Oklahoma,40,South,West South Central,4006153.68764589,2824.40517541806,2220.73906088505,3400.81142954411,0.299546514264529,0.361005519143708,0.235910140333225,0.0220937936057704,2013-2019
toc,Other professional,2019,559,OK,Oklahoma,40,South,West South Central,4006153.68764589,323.404482734533,284.271761803435,363.337383904814,0.0342991422177697,0.0384993544962036,0.0302450669279852,0.0300838081718955,2013-2019
toc,Other,2019,559,OK,Oklahoma,40,South,West South Central,4006153.68764589,584.833943084241,499.483747558112,671.316794355372,0.0620266840308264,0.0711488080002143,0.0532177763491155,0.0152847165382017,2013-2019
toc,Pharmaceuticals,2019,559,OK,Oklahoma,40,South,West South Central,4006153.68764589,1495.03997013583,1424.48302878605,1570.47146547758,0.158562343077469,0.166244066823034,0.151611051625215,0.0366828061498274,2013-2019
toc,Physician/clinical services,2019,559,OK,Oklahoma,40,South,West South Central,4006153.68764589,1973.27821258725,1917.60971470132,2028.35831296123,0.209283247292642,0.213378193416799,0.205324732478199,0.0200881055362541,2013-2019
Payer,Private,2019,559,OK,Oklahoma,40,South,West South Central,4006153.68764589,2866.33908842023,1969.05344318688,3731.76695005869,0.303990493383332,0.397128243650394,0.207888463885834,0.0329632335549401,2013-2019
Aggregate,Aggregate,2019,560,OR,Oregon,41,West,Pacific,4256819.83714184,9682.63771235742,9368.42071235742,9996.85471235742,,,,0.0288705497764301,2013-2019
toc,Dental,2019,560,OR,Oregon,41,West,Pacific,4256819.83714184,522.813723456899,482.559854727587,562.798925721154,0.0539939890355985,0.0580072908654197,0.0500617439808783,0.0110202443306286,2013-2019
toc,Home health,2019,560,OR,Oregon,41,West,Pacific,4256819.83714184,203.3448473518,184.831493786017,224.153432285664,0.021000496495031,0.0231123912289649,0.019007705947944,0.0282039863849941,2013-2019
toc,Hospital,2019,560,OR,Oregon,41,West,Pacific,4256819.83714184,3624.40521648437,3530.68469281658,3722.03470364649,0.374320297482791,0.381680332414061,0.36718055986752,0.0349069341470434,2013-2019
Payer,Medicaid,2019,560,OR,Oregon,41,West,Pacific,4256819.83714184,2192.35108642846,2036.35043594686,2354.43947601658,0.226416159904876,0.242416986371988,0.210639138982718,0.0891733864794271,2013-2019
Payer,Medicare,2019,560,OR,Oregon,41,West,Pacific,4256819.83714184,2099.44654350447,1846.70759301222,2368.40430414564,0.216826229716591,0.243771243907104,0.190623143261356,0.0368537702603469,2013-2019
toc,Skilled nursing,2019,560,OR,Oregon,41,West,Pacific,4256819.83714184,535.303087433871,496.017705164082,573.094019769182,0.0552841756405909,0.0592774214325061,0.0513390891812919,0.0160684689087987,2013-2019
Payer,OOP,2019,560,OR,Oregon,41,West,Pacific,4256819.83714184,2275.4682570414,2010.34288601161,2538.31336484843,0.235001827016496,0.260263207197199,0.207328507202499,-0.00630782138673214,2013-2019
toc,Other professional,2019,560,OR,Oregon,41,West,Pacific,4256819.83714184,410.145517446833,378.882270415129,440.022073422107,0.0423594548089595,0.0453264068968332,0.0390973801937887,0.0271768887327357,2013-2019
toc,Other,2019,560,OR,Oregon,41,West,Pacific,4256819.83714184,1110.47629058039,956.03779387815,1259.21723120235,0.114686104069977,0.130348520879012,0.0990839071097447,0.0387767687626441,2013-2019
toc,Pharmaceuticals,2019,560,OR,Oregon,41,West,Pacific,4256819.83714184,1086.88744614292,1007.90538522456,1162.16765534095,0.112252532116978,0.120088420440248,0.104441999173998,0.0394793775067728,2013-2019
toc,Physician/clinical services,2019,560,OR,Oregon,41,West,Pacific,4256819.83714184,2197.41594133329,2084.90464328288,2317.79281576517,0.226942796257328,0.238504028462881,0.21590714852261,0.0183874445441692,2013-2019
Payer,Private,2019,560,OR,Oregon,41,West,Pacific,4256819.83714184,3093.01460368652,2111.75558646553,4078.24456339725,0.319440344778869,0.42225259124247,0.217382444355851,0.0169538901853559,2013-2019
Aggregate,Aggregate,2019,561,PA,Pennsylvania,42,Northeast,Middle Atlantic,13155069.691301,11203.4519479282,11108.6289479282,11298.2749479282,,,,0.0235985870944015,2013-2019
toc,Dental,2019,561,PA,Pennsylvania,42,Northeast,Middle Atlantic,13155069.691301,361.657669074713,339.053387832331,383.237115264769,0.0322808968033896,0.0341355373781198,0.0303856826951639,0.00791865821288829,2013-2019
toc,Home health,2019,561,PA,Pennsylvania,42,Northeast,Middle Atlantic,13155069.691301,311.671117358979,278.8640381583,343.863079274051,0.027819185613063,0.0306232693609392,0.0248685102825207,0.0426333055245685,2013-2019
toc,Hospital,2019,561,PA,Pennsylvania,42,Northeast,Middle Atlantic,13155069.691301,4232.97843745514,4135.61163158431,4331.10993654948,0.377827809820454,0.385695204023257,0.370336230605886,0.0248936831411899,2013-2019
Payer,Medicaid,2019,561,PA,Pennsylvania,42,Northeast,Middle Atlantic,13155069.691301,2040.65928757107,1950.30082571264,2130.45169481016,0.18214517319862,0.189722887059564,0.174318652035357,0.0370317227303203,2013-2019
Payer,Medicare,2019,561,PA,Pennsylvania,42,Northeast,Middle Atlantic,13155069.691301,2754.26597947358,2403.77732001292,3112.76232596855,0.245845327199074,0.277013012575235,0.214841973979887,0.0302926818573597,2013-2019
toc,Skilled nursing,2019,561,PA,Pennsylvania,42,Northeast,Middle Atlantic,13155069.691301,820.811341168994,774.299445300563,864.846486965413,0.0732640899544768,0.0771656328928978,0.0691264792957226,-0.00335738470969049,2013-2019
Payer,OOP,2019,561,PA,Pennsylvania,42,Northeast,Middle Atlantic,13155069.691301,2747.09661596815,2418.68266821162,3091.92224129331,0.245202562544798,0.275425025086832,0.216382931571837,0.0158500174538692,2013-2019
toc,Other professional,2019,561,PA,Pennsylvania,42,Northeast,Middle Atlantic,13155069.691301,369.418096041258,345.609101249638,391.094080647218,0.0329734427469386,0.0348725150503508,0.0309118215590504,0.0201801317993933,2013-2019
toc,Other,2019,561,PA,Pennsylvania,42,Northeast,Middle Atlantic,13155069.691301,1081.43441845089,1050.18053267683,1117.32204637285,0.0965272727376052,0.0994267549226508,0.0936450924891428,0.0299795954033233,2013-2019
toc,Pharmaceuticals,2019,561,PA,Pennsylvania,42,Northeast,Middle Atlantic,13155069.691301,1699.86551089678,1579.83331241076,1814.25891764058,0.151726335086202,0.161538644899751,0.141473578316966,0.0399418742840609,2013-2019
toc,Physician/clinical services,2019,561,PA,Pennsylvania,42,Northeast,Middle Atlantic,13155069.691301,2331.12501646764,2259.87392224688,2402.51801701709,0.208072282958879,0.214326418761315,0.201750399700882,0.0187280464896253,2013-2019
Payer,Private,2019,561,PA,Pennsylvania,42,Northeast,Middle Atlantic,13155069.691301,3674.80554616132,3463.06001479129,3886.63246805602,0.328005121642801,0.347117799263964,0.309895968328278,0.0182353960741501,2013-2019
Aggregate,Aggregate,2019,562,RI,Rhode Island,44,Northeast,New England,1106293.71357057,11272.2792963822,10783.2972963822,11761.2612963822,,,,0.0204514860129235,2013-2019
toc,Dental,2019,562,RI,Rhode Island,44,Northeast,New England,1106293.71357057,375.972563640216,331.64095843307,421.644365289953,0.0333558988739883,0.0363646624632323,0.030174917283598,0.00573203538094291,2013-2019
toc,Home health,2019,562,RI,Rhode Island,44,Northeast,New England,1106293.71357057,304.345153369105,279.231472524488,331.450028179484,0.0269995580050808,0.0279101081227534,0.026007314569946,0.0240279548735749,2013-2019
toc,Hospital,2019,562,RI,Rhode Island,44,Northeast,New England,1106293.71357057,4353.86109604719,4015.60076154711,4725.54125899469,0.386248131716208,0.394938886979403,0.378178336932642,0.0237916751860712,2013-2019
Payer,Medicaid,2019,562,RI,Rhode Island,44,Northeast,New England,1106293.71357057,2363.96131813592,1797.42778837538,2973.53550986649,0.209681399637517,0.25832647566975,0.160511814447755,0.0403094536806685,2013-2019
Payer,Medicare,2019,562,RI,Rhode Island,44,Northeast,New England,1106293.71357057,2439.58882083375,2151.43178865323,2752.80203313179,0.216428931147957,0.236220817853339,0.197447626229795,0.0224714329548308,2013-2019
toc,Skilled nursing,2019,562,RI,Rhode Island,44,Northeast,New England,1106293.71357057,814.735084561681,737.589738217258,901.260517661904,0.0722742769576468,0.0760641776347459,0.068308492611891,0.0021667992651333,2013-2019
Payer,OOP,2019,562,RI,Rhode Island,44,Northeast,New England,1106293.71357057,3187.33176607692,2189.28022287566,4181.98696120233,0.282789478024151,0.365927779492628,0.194008185856374,0.0271166719402873,2013-2019
toc,Other professional,2019,562,RI,Rhode Island,44,Northeast,New England,1106293.71357057,371.286520795403,337.000377634868,409.663847629061,0.0329388735661275,0.034811712173197,0.0309442671202109,0.0218972155955832,2013-2019
toc,Other,2019,562,RI,Rhode Island,44,Northeast,New England,1106293.71357057,1211.40241057211,1028.13585280309,1405.2555301046,0.107476038223354,0.12167210414516,0.0938997088724589,0.0106989003963742,2013-2019
toc,Pharmaceuticals,2019,562,RI,Rhode Island,44,Northeast,New England,1106293.71357057,1699.85979707702,1531.44996206102,1884.45004410762,0.150797449109033,0.160763926920533,0.141637926224019,0.0357803982756098,2013-2019
toc,Physician/clinical services,2019,562,RI,Rhode Island,44,Northeast,New England,1106293.71357057,2138.03704660895,1956.92040065454,2344.52220597883,0.189674769230613,0.198297547126722,0.180763438470168,0.0170868564840703,2013-2019
Payer,Private,2019,562,RI,Rhode Island,44,Northeast,New England,1106293.71357057,3331.51432569765,1937.46177479901,4819.0932611326,0.295528128448494,0.424186852108867,0.172438803314589,0.00319773236818843,2013-2019
Aggregate,Aggregate,2019,563,SC,South Carolina,45,South,South Atlantic,5152876.32407099,8634.14413636761,8555.18913636761,8713.09913636761,,,,0.0193169579858612,2013-2019
toc,Dental,2019,563,SC,South Carolina,45,South,South Atlantic,5152876.32407099,360.377023414289,342.978658485511,377.918150171301,0.0417385668123161,0.0436079438247186,0.0398333377549822,0.0103508573305133,2013-2019
toc,Home health,2019,563,SC,South Carolina,45,South,South Atlantic,5152876.32407099,264.119100291205,231.115249367396,297.741755177106,0.0305902336088305,0.0343885892010946,0.0267899200098358,0.0223041596551536,2013-2019
toc,Hospital,2019,563,SC,South Carolina,45,South,South Atlantic,5152876.32407099,3518.12308274349,3403.78740185848,3632.03099258386,0.407465526267086,0.418822058529807,0.395771580690493,0.020699917582423,2013-2019
Payer,Medicaid,2019,563,SC,South Carolina,45,South,South Atlantic,5152876.32407099,1212.1301809225,987.894918777419,1453.48740583618,0.140383543412402,0.16709079468824,0.114276216912676,0.023703286018621,2013-2019
Payer,Medicare,2019,563,SC,South Carolina,45,South,South Atlantic,5152876.32407099,2403.63537850954,2331.51861051748,2476.24133707853,0.278389563848018,0.286170042329591,0.270769469632604,0.0279369539600289,2013-2019
toc,Skilled nursing,2019,563,SC,South Carolina,45,South,South Atlantic,5152876.32407099,424.137713681627,388.201251242821,458.561012483862,0.0491234338446553,0.0529425680055152,0.0451059921426197,0.00469503651254177,2013-2019
Payer,OOP,2019,563,SC,South Carolina,45,South,South Atlantic,5152876.32407099,2158.54027456417,1981.94195088708,2346.02501942533,0.250002544407557,0.271855424201616,0.230003579675915,0.0118381522884963,2013-2019
toc,Other professional,2019,563,SC,South Carolina,45,South,South Atlantic,5152876.32407099,245.097328932133,227.434852579264,262.934328606026,0.0283867514225365,0.0304440706107004,0.0264920174653262,0.0177313477376544,2013-2019
toc,Other,2019,563,SC,South Carolina,45,South,South Atlantic,5152876.32407099,522.848299921672,488.593730735968,558.673927769663,0.0605557986389577,0.064511834503868,0.0565177914494445,0.0240661299297462,2013-2019
toc,Pharmaceuticals,2019,563,SC,South Carolina,45,South,South Atlantic,5152876.32407099,1439.95316793185,1393.48948285396,1483.6761971688,0.166774651940543,0.17143927000361,0.161933057732301,0.0280903053106567,2013-2019
toc,Physician/clinical services,2019,563,SC,South Carolina,45,South,South Atlantic,5152876.32407099,1859.47805323452,1759.91340585901,1960.00968434522,0.215363526286216,0.226258436517211,0.204309638621785,0.0139945878251162,2013-2019
Payer,Private,2019,563,SC,South Carolina,45,South,South Atlantic,5152876.32407099,2860.67297777518,2728.47554657233,2982.47562209967,0.331320981556183,0.344674864963874,0.317667502642202,0.0163244065057802,2013-2019
Aggregate,Aggregate,2019,564,SD,South Dakota,46,Midwest,West North Central,893370.492403926,11264.6448468307,10817.9048468307,11711.3848468307,,,,0.0290595062689831,2013-2019
toc,Dental,2019,564,SD,South Dakota,46,Midwest,West North Central,893370.492403926,499.452806391485,443.760016401148,560.747364017736,0.0443352311411569,0.0483310343463985,0.0405893318540135,0.0188253501968298,2013-2019
toc,Home health,2019,564,SD,South Dakota,46,Midwest,West North Central,893370.492403926,118.452224129677,84.4844127525569,156.644028360208,0.0105136616720228,0.0137023919374085,0.00740898160827919,0.0481808077904848,2013-2019
toc,Hospital,2019,564,SD,South Dakota,46,Midwest,West North Central,893370.492403926,5681.88991465167,5233.98222826967,6165.79079693628,0.504401360501705,0.525127448704738,0.48420902964076,0.0348587185982101,2013-2019
Payer,Medicaid,2019,564,SD,South Dakota,46,Midwest,West North Central,893370.492403926,1066.5322259429,895.129895655895,1245.94033231804,0.0946690514565918,0.108616817816705,0.080985645876095,0.0128531570594841,2013-2019
Payer,Medicare,2019,564,SD,South Dakota,46,Midwest,West North Central,893370.492403926,2239.4474182058,2054.14647202105,2448.86902320763,0.198798392062926,0.207793641625413,0.189187212430992,0.0431592979960425,2013-2019
toc,Skilled nursing,2019,564,SD,South Dakota,46,Midwest,West North Central,893370.492403926,669.163035300305,582.970740354741,757.054350415526,0.0594058268751359,0.0661703794802626,0.0521384809571865,0.00858285777333556,2013-2019
Payer,OOP,2019,564,SD,South Dakota,46,Midwest,West North Central,893370.492403926,4342.08511272147,3961.80167571188,4726.54510456249,0.385454249948949,0.406077926898057,0.363816221440763,0.0285929541784884,2013-2019
toc,Other professional,2019,564,SD,South Dakota,46,Midwest,West North Central,893370.492403926,324.468468574168,299.271954328625,351.856479109444,0.0288038545895419,0.0297699438536161,0.027777344669289,0.0299058174079339,2013-2019
